Leaf Structure Index,Chlorophyll index,Water index,Cellulose Absorption Index,Nitrogen Related Index NRI1510,Nitrogen Related Index NRI850,Disease Water Stress Index 1,Disease Water Stress Index 2,Disease Water Stress Index 3,Disease Water Stress Index 4,Chlorophyll content
1.015865272000000097e+00,3.945960911999999876e+00,1.177787899999999978e-02,-4.231688900000000197e-01,4.756032820000000161e-01,7.714159200000000327e-01,1.512620419000000105e+00,3.094315578999999872e+00,5.107901628999999666e+00,1.650737134000000106e+00,9.928637699999999511e-02
9.869661400000000473e-01,3.558234849999999838e+00,9.348881999999999332e-03,-3.742127009999999809e-01,5.268195420000000295e-01,7.453614939999999578e-01,1.353907130000000070e+00,2.980820720000000090e+00,5.140210312999999864e+00,1.724427866000000087e+00,1.028779529999999942e-01
9.923249680000000295e-01,3.656222008999999940e+00,1.166367599999999956e-02,-4.477653690000000242e-01,4.846967620000000032e-01,7.699233450000000367e-01,1.486213175999999914e+00,2.808691999000000106e+00,5.268800720999999854e+00,1.875891240999999932e+00,1.109759500000000038e-01
9.796925549999999649e-01,3.398728712000000041e+00,9.089710000000000845e-03,-3.973117119999999836e-01,5.381266789999999967e-01,7.575910470000000174e-01,1.362733702000000102e+00,2.782640089000000039e+00,5.401300453000000168e+00,1.941070451000000086e+00,1.232761470000000026e-01
1.001675405999999935e+00,3.549438367000000039e+00,1.081515199999999975e-02,-4.004867659999999940e-01,4.984503809999999979e-01,7.552023679999999572e-01,1.440759574999999959e+00,2.864783491999999931e+00,5.243480904000000109e+00,1.830323624000000038e+00,1.004069340000000032e-01
9.977779540000000225e-01,4.288245754000000076e+00,9.111276999999999224e-03,-4.270728979999999786e-01,5.884945529999999758e-01,8.003221649999999743e-01,1.400257153999999948e+00,3.651043952999999842e+00,6.403937562000000305e+00,1.754001772000000070e+00,1.140872920000000068e-01
9.933563389999999771e-01,3.466833365999999916e+00,1.188719499999999971e-02,-4.042800619999999956e-01,4.478598269999999881e-01,7.320986539999999598e-01,1.445618204999999934e+00,2.820643158000000206e+00,4.657157881999999915e+00,1.651097859999999917e+00,8.130260000000000264e-02
1.000624221999999897e+00,3.707640742000000156e+00,9.819908999999999930e-03,-3.913881830000000006e-01,5.064095140000000050e-01,7.473334759999999966e-01,1.378785441000000000e+00,3.071573939999999947e+00,4.900770398999999777e+00,1.595524149999999919e+00,1.013084560000000051e-01
9.957961069999999859e-01,3.356755505000000195e+00,1.014766700000000084e-02,-3.991190580000000265e-01,5.107015759999999904e-01,7.504216959999999714e-01,1.411312611999999911e+00,2.628827526999999886e+00,5.073745689999999975e+00,1.930041297000000045e+00,1.230246750000000000e-01
9.961849170000000031e-01,4.116963455999999688e+00,1.132951500000000007e-02,-4.311140549999999960e-01,5.233846380000000131e-01,7.820523700000000522e-01,1.442070559999999890e+00,3.370189610000000169e+00,5.719134836000000277e+00,1.696977173000000061e+00,1.026136140000000058e-01
1.002745468999999945e+00,3.865936969999999917e+00,1.080743099999999929e-02,-4.186137679999999972e-01,5.236467620000000434e-01,7.784752139999999709e-01,1.447897860000000092e+00,3.066810401000000130e+00,5.618355290000000224e+00,1.831986512000000067e+00,1.134414499999999992e-01
9.758177919999999617e-01,3.609669347000000084e+00,1.249019500000000081e-02,-4.505061850000000034e-01,5.266937560000000129e-01,7.839843990000000540e-01,1.457770871999999995e+00,2.731566334000000040e+00,5.743077076999999697e+00,2.102484938999999997e+00,1.340610080000000093e-01
9.875387869999999735e-01,4.189158319999999769e+00,1.022385699999999939e-02,-4.080129419999999896e-01,5.169650019999999513e-01,7.661573779999999445e-01,1.412113501999999965e+00,3.444050026000000209e+00,5.140440798000000200e+00,1.492556948999999911e+00,9.561505400000000487e-02
1.002727136000000074e+00,3.395494752999999921e+00,1.241263599999999946e-02,-3.964712220000000120e-01,4.685466779999999942e-01,7.392978770000000477e-01,1.422028808999999949e+00,2.787248477999999974e+00,4.899926477000000169e+00,1.757979783999999990e+00,9.490609999999999324e-02
9.937261320000000397e-01,4.261552844999999756e+00,9.439869999999999511e-03,-4.059971410000000058e-01,5.921463740000000309e-01,7.956014340000000518e-01,1.380343085000000025e+00,3.510231763999999810e+00,6.268323533000000225e+00,1.785729249000000074e+00,1.208379940000000041e-01
9.833793790000000534e-01,3.577219273999999949e+00,1.130270300000000075e-02,-4.163589549999999750e-01,5.092890169999999550e-01,7.627993840000000247e-01,1.426696842999999992e+00,2.796075570000000177e+00,5.269915111999999624e+00,1.884754177999999891e+00,1.216618530000000004e-01
9.778602400000000472e-01,2.917555468999999846e+00,1.022459799999999967e-02,-3.741315060000000026e-01,4.919660860000000246e-01,7.226239620000000086e-01,1.359661763000000079e+00,2.311792382999999784e+00,4.774675095000000091e+00,2.065356357000000198e+00,1.202390980000000026e-01
9.887191810000000025e-01,3.204860838000000101e+00,1.275451499999999926e-02,-3.967802639999999936e-01,4.639923610000000198e-01,7.420209880000000480e-01,1.442356895000000083e+00,2.418514864000000042e+00,4.825409008000000277e+00,1.995195100999999971e+00,1.229878350000000037e-01
9.789199100000000042e-01,2.950212698000000078e+00,1.116295599999999992e-02,-3.983211099999999782e-01,4.540532230000000058e-01,7.273598879999999545e-01,1.430134978999999973e+00,2.226961075000000179e+00,4.670061044999999744e+00,2.097055532999999805e+00,1.236587729999999996e-01
9.967947860000000437e-01,3.875815073000000055e+00,9.564914000000000749e-03,-4.288554310000000092e-01,5.591516220000000148e-01,7.864021060000000451e-01,1.403556379999999937e+00,3.192673451000000107e+00,6.037390861999999636e+00,1.891014210000000029e+00,1.165814929999999944e-01
9.836798519999999657e-01,3.689502719000000042e+00,1.142370099999999965e-02,-4.196257420000000238e-01,5.060165460000000115e-01,7.681751169999999629e-01,1.439462336000000064e+00,2.896311630000000026e+00,5.355202971999999839e+00,1.848973334000000079e+00,1.208513499999999963e-01
9.766956890000000335e-01,2.756524497000000018e+00,9.547266000000000433e-03,-3.932862919999999818e-01,4.909374719999999859e-01,7.242171419999999804e-01,1.342747012000000018e+00,2.185906538999999871e+00,4.995204760000000022e+00,2.285186796000000076e+00,1.291662480000000113e-01
9.827383229999999692e-01,3.700067091999999835e+00,1.096615599999999947e-02,-4.303340230000000100e-01,5.547925200000000112e-01,7.846930220000000178e-01,1.424549673000000016e+00,2.914612682000000010e+00,6.128408357999999723e+00,2.102649314999999852e+00,1.276940940000000080e-01
1.010896503999999974e+00,3.585455252000000037e+00,9.877999000000000154e-03,-3.909526620000000063e-01,4.843857180000000207e-01,7.373146900000000503e-01,1.393741695999999974e+00,2.998279054000000166e+00,4.664795224999999768e+00,1.555824238000000026e+00,9.225835799999999864e-02
9.950296560000000401e-01,4.307606307000000356e+00,1.192351699999999980e-02,-4.394139699999999871e-01,5.183847059999999729e-01,7.914017599999999542e-01,1.505273630999999890e+00,3.424386329999999923e+00,5.697590940999999631e+00,1.663828316000000029e+00,1.032845869999999971e-01
9.791144000000000513e-01,3.594953965999999834e+00,1.086419700000000078e-02,-4.164864360000000154e-01,5.357081230000000360e-01,7.666617589999999982e-01,1.383519619000000089e+00,3.020748289000000142e+00,5.817170500999999661e+00,1.925738243000000072e+00,1.081669410000000026e-01
9.977519379999999494e-01,3.416308288999999832e+00,1.207753999999999946e-02,-4.040867470000000239e-01,5.011402799999999935e-01,7.647659810000000391e-01,1.458079982999999968e+00,2.594954666000000021e+00,5.276689908999999901e+00,2.033442039000000090e+00,1.282728700000000110e-01
1.004038331000000062e+00,3.833530727999999943e+00,9.804883000000000348e-03,-3.922160239999999964e-01,5.447488889999999584e-01,7.686741009999999985e-01,1.388329643999999918e+00,3.183321835000000100e+00,5.517309902000000044e+00,1.733192617000000046e+00,1.112819439999999938e-01
9.910411660000000289e-01,3.982621255999999832e+00,1.202805900000000067e-02,-4.320342489999999813e-01,5.104769110000000332e-01,7.809358619999999807e-01,1.495480880999999984e+00,3.078499175999999782e+00,5.471712428000000017e+00,1.777396098999999952e+00,1.118645080000000014e-01
9.900702900000000195e-01,3.352248429999999946e+00,1.209461700000000021e-02,-3.890775659999999858e-01,4.648104599999999809e-01,7.378920380000000279e-01,1.439169632000000032e+00,2.618687897000000042e+00,4.689626099999999909e+00,1.790830479000000031e+00,1.085957709999999937e-01
9.830550049999999818e-01,2.847988051000000187e+00,8.100700000000000608e-03,-3.232455940000000250e-01,5.247753050000000252e-01,7.096825319999999770e-01,1.282973536999999942e+00,2.511118762999999809e+00,5.251048818000000118e+00,2.091119262999999950e+00,9.646142900000000131e-02
9.941577390000000403e-01,3.788178276000000011e+00,7.943235999999999353e-03,-3.886479740000000072e-01,6.043009240000000171e-01,7.840624999999999956e-01,1.313858345000000094e+00,3.310548029000000003e+00,6.463121203000000037e+00,1.952281358000000022e+00,1.184305519999999945e-01
1.013554223000000087e+00,4.001255604999999882e+00,8.906389000000000666e-03,-4.214267930000000217e-01,5.669236349999999813e-01,7.857581359999999959e-01,1.384197571000000071e+00,3.244885875000000031e+00,5.907135719000000229e+00,1.820444831000000097e+00,1.062897919999999941e-01
9.980209740000000052e-01,4.223687937000000225e+00,9.225028999999999174e-03,-4.272664780000000051e-01,5.753544710000000340e-01,7.951431890000000280e-01,1.401290032999999990e+00,3.644775117000000009e+00,6.216397201000000372e+00,1.705563992999999945e+00,1.036320589999999986e-01
9.811198039999999843e-01,3.199480262999999880e+00,9.859447000000000350e-03,-3.661077300000000201e-01,5.062468759999999568e-01,7.295476319999999459e-01,1.352190900000000084e+00,2.719705126000000028e+00,5.057246536000000070e+00,1.859483400000000008e+00,9.592925800000000336e-02
1.001194890000000060e+00,3.292654060999999910e+00,9.397555999999999618e-03,-3.733582890000000098e-01,5.281654080000000029e-01,7.453426140000000144e-01,1.353516010999999963e+00,2.738182160000000032e+00,5.315766187999999559e+00,1.941348631000000102e+00,1.137958959999999936e-01
9.955905800000000028e-01,3.838201971000000157e+00,1.075393200000000077e-02,-4.089731699999999970e-01,5.430108350000000250e-01,7.759787059999999626e-01,1.424850149000000066e+00,3.039134374000000083e+00,5.517488211999999947e+00,1.815480176999999973e+00,1.209160479999999982e-01
9.877702870000000246e-01,3.249187436000000151e+00,9.545592000000000313e-03,-3.825895950000000045e-01,4.923863600000000229e-01,7.274173309999999448e-01,1.363308884999999915e+00,2.635386176999999996e+00,4.708929977000000378e+00,1.786808331000000027e+00,1.079172109999999990e-01
9.906595480000000009e-01,3.437284658999999909e+00,1.048902300000000010e-02,-4.136410699999999996e-01,5.006909400000000288e-01,7.530726319999999641e-01,1.437526999999999999e+00,2.636903066999999989e+00,5.200157742000000027e+00,1.972070117999999983e+00,1.016600569999999981e-01
9.822976559999999635e-01,1.943446800999999891e+00,1.141383800000000080e-02,-4.255046390000000178e-01,9.502036999999999636e-03,4.227006640000000037e-01,1.443683778000000029e+00,1.381151086000000028e+00,2.243442518000000163e+00,1.624328098999999970e+00,-2.889348200000000158e-02
9.973353029999999508e-01,3.257014938999999831e+00,1.199985299999999956e-02,-4.093726469999999784e-01,4.256250180000000216e-01,7.197756389999999671e-01,1.458210656000000105e+00,2.520177411999999784e+00,4.456375807999999772e+00,1.768278609000000001e+00,8.900090500000000515e-02
9.918987550000000208e-01,2.021811156000000054e+00,1.158087099999999953e-02,-3.531888420000000028e-01,2.999090540000000082e-01,6.032695279999999993e-01,1.399144106000000054e+00,1.495664196999999973e+00,3.558965424000000155e+00,2.379521706999999875e+00,7.574110200000000459e-02
9.853432789999999608e-01,2.368846043000000012e+00,1.025150799999999945e-02,-3.803952689999999803e-01,4.289014629999999828e-01,6.954633569999999487e-01,1.382669294999999909e+00,1.786025559000000040e+00,4.874379700000000426e+00,2.729176901999999849e+00,9.992050900000000457e-02
9.764428160000000467e-01,2.105361504000000217e+00,1.215504199999999958e-02,-3.779197990000000007e-01,3.300199979999999811e-01,6.439528199999999813e-01,1.420662773000000101e+00,1.536639703000000079e+00,4.207340558000000286e+00,2.738013699000000134e+00,9.107537699999999903e-02
9.764428160000000467e-01,2.105361504000000217e+00,1.215504199999999958e-02,-3.779197990000000007e-01,3.300199979999999811e-01,6.439528199999999813e-01,1.420662773000000101e+00,1.536639703000000079e+00,4.207340558000000286e+00,2.738013699000000134e+00,9.107537699999999903e-02
9.669771870000000158e-01,2.593160387999999816e+00,1.348829399999999963e-02,-4.523630840000000264e-01,4.213348350000000186e-01,7.410937629999999610e-01,1.544127636000000026e+00,1.746801445000000008e+00,5.141670026999999976e+00,2.943477086000000131e+00,1.254939650000000129e-01
9.669771870000000158e-01,2.593160387999999816e+00,1.348829399999999963e-02,-4.523630840000000264e-01,4.213348350000000186e-01,7.410937629999999610e-01,1.544127636000000026e+00,1.746801445000000008e+00,5.141670026999999976e+00,2.943477086000000131e+00,1.254939650000000129e-01
9.903686539999999594e-01,2.161041843000000018e+00,1.008301999999999983e-02,-3.840973429999999800e-01,3.694640920000000217e-01,6.519320450000000156e-01,1.391086532999999958e+00,1.612193044000000075e+00,4.222272071999999987e+00,2.618961847000000009e+00,8.586824499999999583e-02
9.849611579999999478e-01,2.912378733000000164e+00,1.223964500000000039e-02,-4.380416569999999732e-01,4.875618600000000136e-01,7.576186369999999837e-01,1.457063642999999908e+00,2.143533366999999856e+00,5.999029963999999993e+00,2.798664138999999995e+00,1.162481820000000055e-01
9.959607579999999460e-01,3.068392172999999890e+00,1.460478899999999997e-02,-3.792637200000000264e-01,4.461551679999999909e-01,7.362927740000000387e-01,1.499367867999999993e+00,2.272979932999999786e+00,5.132217719999999872e+00,2.257924781999999908e+00,1.011594710000000008e-01
9.715753539999999466e-01,3.034530380000000083e+00,1.089142799999999987e-02,-4.144013429999999776e-01,5.304724419999999885e-01,7.650125519999999568e-01,1.403301917000000065e+00,2.317790596000000036e+00,6.304687808999999810e+00,2.720128306999999968e+00,1.117761419999999950e-01
9.788216189999999761e-01,2.596045387000000204e+00,1.097912900000000067e-02,-3.785877999999999743e-01,4.221278190000000152e-01,6.937333089999999647e-01,1.436084550999999987e+00,1.928106861999999921e+00,4.640104757999999663e+00,2.406559951999999836e+00,8.772119200000000339e-02
9.867709059999999477e-01,2.174560801999999793e+00,1.109093199999999953e-02,-3.783314899999999925e-01,3.656430050000000209e-01,6.572667110000000035e-01,1.417095516999999916e+00,1.595529023000000102e+00,4.321217163000000028e+00,2.708328775000000022e+00,8.800411700000000670e-02
9.832868780000000308e-01,2.780979144999999875e+00,1.054100900000000049e-02,-3.779371109999999923e-01,4.096475259999999841e-01,6.856811379999999678e-01,1.426561873000000036e+00,2.118256467999999781e+00,4.316647182999999721e+00,2.037830285000000075e+00,7.861928899999999498e-02
1.000765431999999899e+00,2.549961233999999966e+00,1.157245600000000006e-02,-3.539261679999999854e-01,4.230670950000000041e-01,6.861132939999999847e-01,1.401307714000000093e+00,1.929231554000000015e+00,4.467393923000000377e+00,2.315633866000000207e+00,8.846091600000000055e-02
9.709659699999999560e-01,2.219226077000000075e+00,1.249233100000000062e-02,-3.909762669999999884e-01,4.025702910000000245e-01,6.827591299999999919e-01,1.404658568000000107e+00,1.634444930999999990e+00,4.679947733999999748e+00,2.863325430000000171e+00,1.095340380000000002e-01
9.790298410000000118e-01,2.290528806999999833e+00,1.231356500000000027e-02,-3.856340260000000186e-01,4.281478340000000049e-01,6.935212320000000430e-01,1.381828912000000020e+00,1.724785763999999944e+00,4.933836117000000243e+00,2.860550116999999837e+00,1.048059390000000007e-01
9.919580919999999580e-01,2.596370674000000101e+00,1.431187299999999926e-02,-3.776143499999999875e-01,3.841343199999999736e-01,6.917672320000000097e-01,1.474830469000000033e+00,1.879060495000000053e+00,4.384559954000000204e+00,2.333378816000000189e+00,9.513440600000000469e-02
9.750705969999999834e-01,2.672248392000000194e+00,1.377207599999999942e-02,-4.062778559999999928e-01,4.009971070000000193e-01,7.105945489999999642e-01,1.490879059000000062e+00,1.899139605000000008e+00,4.544615370999999904e+00,2.392986465999999979e+00,1.033878909999999957e-01
9.814424330000000030e-01,2.610228261000000050e+00,1.103845600000000031e-02,-3.538603459999999923e-01,4.358703509999999892e-01,6.914036519999999797e-01,1.377212196999999971e+00,2.023890505999999867e+00,4.542745175000000302e+00,2.244560740999999915e+00,9.896009599999999740e-02
